"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","publishingCountry","protocol","lastCrawled","lastParsed","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","scientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","identifier","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","license","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","identificationID","informationWithheld","locality","elevation","continent","stateProvince","nomenclaturalStatus","recordNumber","nomenclaturalCode","county","type","ownerInstitutionCode","bibliographicCitation","collectionID","elevationAccuracy","language","identifiedBy","habitat","preparations","verbatimElevation","reproductiveCondition","acceptedNameUsage","verbatimSRS","datasetID","verbatimCoordinateSystem","disposition","fieldNotes","startDayOfYear","samplingProtocol","individualCount","associatedTaxa","locationAccordingTo","vernacularName","georeferencedDate","higherGeography","georeferencedBy","georeferenceRemarks","higherClassification","parentNameUsage","fieldNumber","municipality","previousIdentifications","georeferenceSources","institutionID","islandGroup","dynamicProperties","identificationVerificationStatus","georeferenceProtocol","endDayOfYear","georeferenceVerificationStatus","otherCatalogNumbers","organismID","identificationQualifier","island","waterBody","identificationRemarks","taxonRemarks","accessRights","locationRemarks","infraspecificEpithet","establishmentMeans","eventRemarks","verbatimTaxonRank","footprintWKT","depth","associatedOccurrences"
"250","Cornus canadensis",891732399,44.11817,-72.93583,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:39.762+0000","2016-05-07T00:30:39.800+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-08-25T22:36:29.000+0000",NA,2013,8,25,"2013-08-25T18:48:15.000+0000","2015-12-20T00:41:32.000+0000","2016-05-07T00:51:37.524+0000","http://www.inaturalist.org/observations/377587","none","none","none","WGS84","Magnoliopsida","US","United States","Kyle Jones","377587","Sun Aug 25 2013 14:48:15 GMT-0400 (EDT)","iNaturalist research-grade observations","Green Mountain National Forest, Lincoln, Vermont, US","Observations","891732399","http://www.inaturalist.org/observations/377587","47192","http://creativecommons.org/licenses/by-nc/4.0/","377587","Kyle Jones","http://www.inaturalist.org/observations/377587","iNaturalist","© Kyle Jones some rights reserved","18:48:15Z",NA,"627246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","Cornus canadensis",1024328465,44.92053,-71.79995,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:20.361+0000","2016-05-07T00:30:20.370+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-08-06T22:15:16.000+0000",5,2013,8,6,"2013-08-06T16:18:59.000+0000","2014-10-20T05:09:31.000+0000","2016-05-07T00:51:19.347+0000","http://www.inaturalist.org/observations/358849","none","none","none","WGS84","Magnoliopsida","US","United States","Charlie Hohn","358849","Tue Aug 06 2013 12:18:59 GMT-0400 (EDT)","iNaturalist research-grade observations","05907, Norton, Vermont, US","Observations","1024328465","http://www.inaturalist.org/observations/358849","47192","http://creativecommons.org/licenses/by-nc/4.0/","358849","Charlie Hohn","http://www.inaturalist.org/observations/358849","iNaturalist","© Charlie Hohn some rights reserved","16:18:59Z",NA,"592644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","Cornus canadensis",1024328467,44.22937,-72.31132,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:26.147+0000","2016-05-07T00:30:26.166+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-08-17T23:26:18.000+0000",NA,2013,8,15,"2013-08-15T17:07:15.000+0000","2014-10-20T05:05:33.000+0000","2016-05-07T00:51:26.488+0000","http://www.inaturalist.org/observations/368769","none","none","none","WGS84","Magnoliopsida","US","United States","Terry Rosenmeier","368769","2013-08-15 13:07:15","iNaturalist research-grade observations","Seyon Ranch, Groton, VT","Observations","1024328467","http://www.inaturalist.org/observations/368769","47192","http://creativecommons.org/licenses/by-nc/4.0/","368769","Terry Rosenmeier","http://www.inaturalist.org/observations/368769","iNaturalist","© Terry Rosenmeier some rights reserved","17:07:15Z",NA,"610940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","Cornus canadensis",899941866,46.25688,-80.80017,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:24.734+0000","2016-05-07T00:30:24.744+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-08-13T19:29:48.000+0000",32,2013,8,13,"2013-08-13T17:14:39.000+0000","2015-05-20T00:09:50.000+0000","2016-05-07T00:51:24.185+0000","http://www.inaturalist.org/observations/364731","none","none","none","WGS84","Magnoliopsida","CA","Canada","Captain Fantastika Malone","364731","2013-08-13 1:14:39 PM EDT","iNaturalist research-grade observations",NA,"Observations","899941866","http://www.inaturalist.org/observations/364731","47192","http://creativecommons.org/licenses/by/4.0/","364731","Captain Fantastika Malone","http://www.inaturalist.org/observations/364731","iNaturalist","© Captain Fantastika Malone some rights reserved","17:14:39Z","P Pl ppp, Rt t NH r NM t by rEturn CBS CREW t gym hmum dt mg.GMMGMe MGM gym tr","603875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","Cornus canadensis",891740662,48.06453,-121.76744,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:51.205+0000","2016-05-07T00:30:51.246+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-09-15T03:12:49.000+0000",NA,2013,8,4,"2013-08-03T22:07:38.000+0000","2014-10-20T06:29:02.000+0000","2016-05-07T00:51:52.741+0000","http://www.inaturalist.org/observations/398281","none","none","none","WGS84","Magnoliopsida","US","United States","John Brew","398281","2013-08-03 15:07:38","iNaturalist research-grade observations","Washington, United States","Observations","891740662","http://www.inaturalist.org/observations/398281","47192","http://creativecommons.org/licenses/by/4.0/","398281","John Brew","http://www.inaturalist.org/observations/398281","iNaturalist","© John Brew some rights reserved","22:07:38Z","Cornus canadensis (bunchberry)  Lake 22, Trail 702 s20130909 223","665399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Cornus canadensis",891731887,44.10317,-72.9355,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:38.827+0000","2016-05-07T00:30:38.854+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-08-25T22:06:21.000+0000",NA,2013,8,25,"2013-08-25T19:45:47.000+0000","2015-12-20T00:41:06.000+0000","2016-05-07T00:51:35.859+0000","http://www.inaturalist.org/observations/377600","none","none","none","WGS84","Magnoliopsida","US","United States","Kyle Jones","377600","Sun Aug 25 2013 15:45:47 GMT-0400 (EDT)","iNaturalist research-grade observations","Green Mountain National Forest, Lincoln, Vermont, US","Observations","891731887","http://www.inaturalist.org/observations/377600","47192","http://creativecommons.org/licenses/by-nc/4.0/","377600","Kyle Jones","http://www.inaturalist.org/observations/377600","iNaturalist","© Kyle Jones some rights reserved","19:45:47Z",NA,"627157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","Cornus canadensis",1052586377,44.77449,-71.79864,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:22:46.808+0000","2016-03-18T03:58:22.955+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2014-12-06T18:39:16.000+0000",NA,2013,8,5,"2013-08-04T22:00:00.000+0000","2015-01-07T15:04:55.000+0000","2016-04-17T15:01:01.505+0000","http://www.inaturalist.org/observations/1113061","none","none","none","WGS84","Magnoliopsida","US","United States","Joshua Lincoln","1113061","2013-08-05","iNaturalist research-grade observations","ferdinand, vt","Observations","1052586377","http://www.inaturalist.org/observations/1113061","47192","http://creativecommons.org/licenses/by-nc/4.0/","1113061","Joshua Lincoln","http://www.inaturalist.org/observations/1113061","iNaturalist","© Joshua Lincoln some rights reserved",NA,NA,"2007059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","Cornus canadensis",923910253,43.50209,-72.94434,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:26.310+0000","2016-05-07T00:30:26.314+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-08-18T20:22:20.000+0000",96,2013,8,18,"2013-08-17T22:00:00.000+0000","2015-08-25T19:28:44.000+0000","2016-05-07T00:51:26.831+0000","http://www.inaturalist.org/observations/369757","none","none","none","WGS84","Magnoliopsida","US","United States","Susan Elliott","369757","2013-08-18","iNaturalist research-grade observations","R Clarke Smith Forest & Wildlife Area, Clarendon, Vermont","Observations","923910253","http://www.inaturalist.org/observations/369757","47192","http://creativecommons.org/licenses/by-nc/4.0/","369757","Susan Elliott","http://www.inaturalist.org/observations/369757","iNaturalist","© Susan Elliott some rights reserved",NA,NA,"612688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","Cornus canadensis",891735050,44.32661,-68.28964,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:42.392+0000","2016-03-18T04:08:43.348+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-09-01T03:31:19.000+0000",10,2013,8,7,"2013-08-07T15:41:30.000+0000","2014-10-20T05:50:44.000+0000","2016-04-17T15:01:01.883+0000","http://www.inaturalist.org/observations/384522","none","none","none","WGS84","Magnoliopsida","US","United States","choess","384522","2013-08-07 11:41:30","iNaturalist research-grade observations","Acadia National Park","Observations","891735050","http://www.inaturalist.org/observations/384522","47192","http://creativecommons.org/licenses/by-nc/4.0/","384522","choess","http://www.inaturalist.org/observations/384522","iNaturalist","© choess some rights reserved","15:41:30Z","Bunchberry in fruit.","640395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","Cornus canadensis",891745609,44.29817,-72.31058,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:58.363+0000","2016-05-07T00:30:58.383+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-09-30T11:25:27.000+0000",5,2013,9,29,"2013-09-29T18:24:30.000+0000","2014-10-20T07:05:05.000+0000","2016-05-07T00:52:04.618+0000","http://www.inaturalist.org/observations/412783","none","none","none","WGS84","Magnoliopsida","US","United States","Charlie Hohn","412783","Sun Sep 29 2013 14:24:30 GMT-0400 (EDT)","iNaturalist research-grade observations",NA,"Observations","891745609","http://www.inaturalist.org/observations/412783","47192","http://creativecommons.org/licenses/by-nc/4.0/","412783","Charlie Hohn","http://www.inaturalist.org/observations/412783","iNaturalist","© Charlie Hohn some rights reserved","18:24:30Z",NA,"690411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Cornus canadensis",891741724,43.44183,-83.40733,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:52.791+0000","2016-05-07T00:30:52.935+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-09-17T19:31:02.000+0000",NA,2013,9,17,"2013-09-17T16:14:36.000+0000","2014-10-20T06:36:40.000+0000","2016-05-07T00:51:55.919+0000","http://www.inaturalist.org/observations/401055","none","none","none","WGS84","Magnoliopsida","US","United States","Jesse Lincoln","401055","Tue Sep 17 2013 12:14:36 GMT-0400 (EDT)","iNaturalist research-grade observations","1001–1725 W Wells Rd, Caro, Michigan, US","Observations","891741724","http://www.inaturalist.org/observations/401055","47192","http://creativecommons.org/licenses/by-nc/4.0/","401055","Jesse Lincoln","http://www.inaturalist.org/observations/401055","iNaturalist","© Jesse Lincoln some rights reserved","16:14:36Z","Young aspen stand. Mit rep, bracken fern, wintergreen, amelanchier. Abundant. Very few in fruit","670363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","Cornus canadensis",891740895,44.31378,-72.88166,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:51.545+0000","2016-05-07T00:30:51.689+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-09-15T18:50:53.000+0000",5,2013,9,15,"2013-09-15T16:05:10.000+0000","2014-10-20T06:30:15.000+0000","2016-05-07T00:51:53.524+0000","http://www.inaturalist.org/observations/398764","none","none","none","WGS84","Magnoliopsida","US","United States","Charlie Hohn","398764","Sun Sep 15 2013 12:05:10 GMT-0400 (EDT)","iNaturalist research-grade observations","05676, Waterbury, Vermont, US","Observations","891740895","http://www.inaturalist.org/observations/398764","47192","http://creativecommons.org/licenses/by-nc/4.0/","398764","Charlie Hohn","http://www.inaturalist.org/observations/398764","iNaturalist","© Charlie Hohn some rights reserved","16:05:10Z",NA,"666294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Cornus canadensis",891743045,44.76498,-71.73722,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:30:54.996+0000","2016-05-07T00:30:55.015+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-09-22T21:02:28.000+0000",10,2013,9,22,"2013-09-22T18:40:21.000+0000","2014-10-20T06:46:32.000+0000","2016-05-07T00:51:58.661+0000","http://www.inaturalist.org/observations/405243","none","none","none","WGS84","Magnoliopsida","US","United States","Charlie Hohn","405243","Sun Sep 22 2013 14:40:21 GMT-0400 (EDT)","iNaturalist research-grade observations","3388–4264 E Brighton Rd, Island Pond, VT, US","Observations","891743045","http://www.inaturalist.org/observations/405243","47192","http://creativecommons.org/licenses/by-nc/4.0/","405243","Charlie Hohn","http://www.inaturalist.org/observations/405243","iNaturalist","© Charlie Hohn some rights reserved","18:40:21Z",NA,"677446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Cornus canadensis",891056008,45.92263,-92.63412,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:32:27.061+0000","2016-05-07T00:32:27.121+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2014-03-06T03:24:28.000+0000",NA,2013,9,1,"2013-09-01T20:11:01.000+0000","2014-10-20T13:41:43.000+0000","2016-05-07T00:54:01.162+0000","http://www.inaturalist.org/observations/554661","none","none","none","WGS84","Magnoliopsida","US","United States","aarongunnar","554661","2013-09-01 15:11:01","iNaturalist research-grade observations","Norway Point Bottomlands State Natural Area","Observations","891056008","http://www.inaturalist.org/observations/554661","47192","http://creativecommons.org/licenses/by-nc/4.0/","554661","aarongunnar","http://www.inaturalist.org/observations/554661","iNaturalist","© aarongunnar some rights reserved","20:11:01Z","Norway Point Bottomlands State Natural Area, Burnett Co., WI","975063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Cornus canadensis",890154235,43.20386,142.37926,"cdround,gass84","7adf20e0-c955-11de-95c0-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2016-05-02T12:30:29.794+0000","2014-05-29T20:57:44.638+0000","none","LIVING_SPECIMEN",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES",NA,NA,2013,10,3,"2013-10-02T22:00:00.000+0000",NA,"2016-04-15T22:25:00.235+0000",NA,"none","none","none","WGS84","Magnoliopsida","JP","Japan",NA,"http://data.rbge.org.uk/living/20140083","2013-10-03","Royal Botanic Garden Edinburgh Living Collection",NA,"E","890154235","http://data.rbge.org.uk/living/20140083",NA,NA,"20140083","Oujp",NA,"E",NA,NA,NA,NA,NA,"Furano, UTForest,  Mountain ride",1460,NA,"Hokkaido",NA,"058","ICBN","Mt. Dairoku (Summit)","PhysicalObject","E",NA,"http://biocol.org/urn:lsid:biocol.org:col:15670",0,NA,NA,NA,NA,"1460 M",NA,NA,NA,NA,"degrees minutes seconds","dead","Herb, 0.1m Mixed forest","276","collected directly from the wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Cornus canadensis",891750369,44.54523,-72.79274,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:31:15.199+0000","2016-05-07T00:31:15.337+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-10-12T09:54:38.000+0000",NA,2013,10,11,"2013-10-11T15:40:21.000+0000","2014-10-20T07:37:14.000+0000","2016-05-07T00:52:15.335+0000","http://www.inaturalist.org/observations/426377","none","none","none","WGS84","Magnoliopsida","US","United States","Kent McFarland","426377","Fri Oct 11 2013 11:40:21 GMT-0400 (EDT)","iNaturalist research-grade observations","4286–4398 VT-108, Jeffersonville, VT, US","Observations","891750369","http://www.inaturalist.org/observations/426377","47192","http://creativecommons.org/licenses/by-nc/4.0/","426377","Kent McFarland","http://www.inaturalist.org/observations/426377","iNaturalist","© Kent McFarland some rights reserved","15:40:21Z",NA,"713424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","Cornus canadensis",891750741,44.39585,-72.6554,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2016-05-07T00:31:15.630+0000","2016-05-07T00:31:15.664+0000","none","HUMAN_OBSERVATION",3082270,6,7707728,220,949,6713,3082226,3082270,"Cornus canadensis L.","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus canadensis","Cornus","canadensis","SPECIES","2013-10-13T19:07:19.000+0000",5,2013,10,13,"2013-10-13T16:42:21.000+0000","2014-10-20T07:40:29.000+0000","2016-05-07T00:52:15.804+0000","http://www.inaturalist.org/observations/427710","none","none","none","WGS84","Magnoliopsida","US","United States","Charlie Hohn","427710","Sun Oct 13 2013 12:42:21 GMT-0400 (EDT)","iNaturalist research-grade observations","05602, Montpelier, VT, US","Observations","891750741","http://www.inaturalist.org/observations/427710","47192","http://creativecommons.org/licenses/by-nc/4.0/","427710","Charlie Hohn","http://www.inaturalist.org/observations/427710","iNaturalist","© Charlie Hohn some rights reserved","16:42:21Z",NA,"715385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
