gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	scientificName
615430533	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:BOT:542433	542433	683	"Rubtzoff, Peter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1951-08-26T00:00Z	NA	238	NA	1951	8	26	26-Aug-51	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Sonoma County	NORTH_AMERICA	NA	NA	NA	US	California	Sonoma County	NA	At base of hill near the road from East Guernewood to Vacation Beach (Guerneville Ragion)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1041264391	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	urn:occurrence:Arctos:UAM:Herb:51091:1596103	51091	NA	Collector(s): Mary C. Stensvold		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=V138492; original identifier=6973	NA	NA	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by Mary C. Stensvold on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1997-06-25T00:00Z	NA	NA	176	1997	6	25	97-06-25	"upper beach meadow, mosaic of plant associations, with Myrica gale, Salix sitchensis, Poa spp. and Carex spp."	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Juneau Quad, Tongass National Forest, Alexander Archipelago"	NORTH_AMERICA	NA	Alexander Archipelago	NA	US	Alaska	NA	NA	"Coast Mts., Grizzly Bar, Norris Glacier outlet, Taku Inlet, SE side of bar about 2.5 km SW of Taku Pt."	"Coast Mts., Grizzly Bar, Norris Glacier outlet, Taku Inlet, SE side of bar about 2.5 km SW of Taku Pt."	NA	NA	NA	NA	Alan R. Batten	NA	58.38	-134.05	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	Mary C. Stensvold	Alnus rubra Bong.
1021167916	UCD	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	UCD110040	s.n.	Morris Halperin		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1931-09-10T00:00Z	NA	NA	NA	1931	9	10	09 10 1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Alameda	NA	"Alameda County: Near Engineer\'s Bridge. Strawberry Canyon, Berkeley"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1021313989	BLMAR	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	BLMAR265	265	Jennifer Anthony-Wheeler		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1999-06-16T00:00Z	NA	NA	NA	1999	6	16	16-Jun-99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Humboldt	NA	"Headwaters Forest Reserve, throughout reserve esp. by rdsides"	NA	0-1000 m	NA	NA	NA	NA	NA	40.6179	-124.0425	2932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GoogleMaps via BerkeleyMapper	NA	NA	NA	Alnus rubra Bong.
1021459397	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	HSC3436	2388	Doris K. Kildale		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1926-07-18T00:00Z	NA	NA	NA	1926	7	18	Jul 18 1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Humboldt	NA	"Orick, Redwood Creek"	NA	9 m	NA	NA	NA	NA	NA	41.287	-124.0585	1000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	(copied from SBBG69878)	NA	NA	NA	Alnus rubra Bong.
1021635263	CDA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	CDA15542	14837	G. F. Hrusa		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1998-10-04T00:00Z	NA	NA	NA	1998	10	4	October 4 1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Del Norte	NA	"North Coast Enderts Beach Rd. at Crescent Beach Overlook area, &plusmn; 1 mi. S of Crescent City. Windsheared tree on open bluffs over shoreline cliffs at end of road."	NA	100 m	NA	NA	NA	NA	NA	41.70556	-124.14333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1021733678	UCSB	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	UCSB27753	186	L. Pinter		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1965-04-17T00:00Z	NA	NA	NA	1965	4	17	04/17/1965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Marin	NA	Stinson Beach	NA	3 m	NA	NA	NA	NA	NA	37.9032	-122.6542	2469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate	NA	NA	NA	Alnus rubra Bong.
1041255638	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels: 1	urn:occurrence:Arctos:UAM:Herb:42789:129979	42789	NA	Collector(s): Mary C. Stensvold		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=87164; original identifier=3372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1979-08-28T00:00Z	NA	NA	240	1979	8	28	79-08-28	upper beach-woods interface	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Sitka Quad, Tongass National Forest"	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	"Alexander Archipelago, Iyoukeen Cove, E coast Chichagof I., N part of cove"	"Alexander Archipelago, Iyoukeen Cove, E coast Chichagof I., N part of cove"	NA	NA	NA	NA	Alan R. Batten	NA	57.88	-134.96	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	Alnus rubra Bong.
1021874219	POM	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	POM188355	28868	Marcus E. Jones		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1931-07-10T00:00Z	NA	NA	NA	1931	7	10	Jul 10 1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Mendocino	NA	Mendocino.	NA	NA	NA	NA	NA	NA	NA	39.30719787	-123.7984301	1052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Terrain Navigator (inferred) (copied from UC479204)	NA	NA	NA	Alnus oregona Nutt.
1228185392	F	Botany	Great Lakes TCN	F	PRESERVED_SPECIMEN	NA	NA	NA	aac99066-4f79-42bf-b3cc-a70396ee006a	Great Lakes TCN	3676	Hur. H. Smith	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3016215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1911-05-11T00:00Z	NA	NA	NA	1911	5	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, U.S.A., Oregon"	NORTH_AMERICA	NA	NA	NA	US	Oregon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44	-120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1228342343	F	Botany	Great Lakes TCN	F	PRESERVED_SPECIMEN	NA	NA	NA	97dd3743-3008-48fe-82fb-1a610c3eecec	Great Lakes TCN	1022	F. H. Lamb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3016233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1897-05-11T00:00Z	NA	NA	NA	1897	5	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, U.S.A., Washington"	NORTH_AMERICA	NA	NA	NA	US	Washington	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	-120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1022087278	JEPS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	JEPS58605	NA	W. L. Jepson		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1900-09-18T00:00Z	NA	NA	NA	1900	9	18	Sep 18 1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Marin	NA	Inverness	NA	NA	NA	NA	NA	NA	NA	38.10093051	-122.8556221	4161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Terrain Navigator 1:24,000"	NA	NA	NA	Alnus rubra Bong.
1022259608	SFV	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	SFV18531	71	D. Waller		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2002-05-07T00:00Z	NA	NA	NA	2002	5	7	May 7 2002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Humboldt	NA	Arcata. Intersection of L. K. Wood and Redwood Ct.	NA	61 m	NA	NA	NA	NA	NA	40.8892	-124.0791	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GoogleMaps via BerkeleyMapper	NA	NA	NA	Alnus rubra Bong.
1022508277	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	UC1197949	1296	J. P. Tracy		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1902-01-25T00:00Z	NA	NA	NA	1902	1	25	Jan 25 1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Alameda	NA	hills near Berkeley; Region about San Francisco Bay	NA	400 ft	NA	NA	NA	NA	NA	37.8721	-122.2287	2850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GoogleMaps via BerkeleyMapper	NA	NA	NA	Alnus rubra Bong.
1022516300	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	CAS542513	4998	Peter Rubtzoff		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1962-07-14T00:00Z	NA	NA	NA	1962	7	14	14-Jul-62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Sonoma	NA	"Lower Salmon Creek Marsh, along streamlet"	NA	NA	NA	NA	NA	NA	NA	38.3585	-123.0477	1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate (copied from CAS538251)	NA	NA	NA	Alnus rubra Bong.
1061087172	UCMP	P	NA	NA	FOSSIL_SPECIMEN	Location data available to qualified researchers on request.	NA	NA	NA	2955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	leaf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P4120	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Harney County	NA	Stinking Water Creek II	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus oregana Nutt.
441684248	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	9579	NA	Melinda F. Denton	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1974-08-01T00:00Z	NA	NA	NA	1974	8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	San Juan	NA	"San Juan Island; Cattle Point, south end of island."	NA	NA	NA	NA	NA	NA	NA	48.45028	-122.96278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
441684299	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	31715	NA	Sarah Gage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2002-08-11T00:00Z	NA	NA	NA	2002	8	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	Skagit	NA	North Cascades National Park; Cascade River Road; parking area and adjacent roadside near trail to Eldorado.	NA	NA	NA	NA	NA	NA	NA	48.49263	-121.12228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	David Giblin	Alnus rubra Bong.
441684870	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	63905	NA	Elbert L. Little Jr.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1961-05-12T00:00Z	NA	NA	NA	1961	5	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Alaska	NA	NA	"Near North Tongass National Forest; Mendenhall Loop Road, Mendenhall Valley, 10 miles northwest of Juneau."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Elbert L. Little Jr.	Alnus rubra Bong.
51747072	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	OSC39672	NA	Oliver V. Matthews	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1939-11-04T00:00Z	NA	NA	NA	1939	11	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Washington	NA	3 mi. S of T. Norman Nelson Farm.	NA	NA	NA	NA	NA	NA	NA	45.6589	-122.9623	201.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chambers, H."	Alnus rubra Bong.
51747144	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	OSC70799	NA	O. Matthews	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1941-06-01T00:00Z	NA	NA	NA	1941	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Multnomah	NA	none.	NA	NA	NA	NA	NA	NA	NA	45.5003	-122.4167	273000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	[none]	Alnus rubra Bong.
51747210	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	OSC85827	NA	F.W. Sturges	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1953-04-12T00:00Z	NA	NA	NA	1953	4	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Benton	NA	Mary's Peak road.	NA	NA	NA	NA	NA	NA	NA	44.4693	-123.5071	804.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chambers, H."	Alnus rubra Bong.
466041613	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V125583	NA	W. J. Dress	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1951-03-10T00:00Z	NA	NA	NA	1951	3	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	NA	NA	"Santa Cruz County, about 2 miles south of Davenport, west edge of Santa Cruz Mountains"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.J. Dress	Alnus rubra Bong.
615430388	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:BOT:114986	114986	2	"Eastwood, Alice"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1907-04-21T00:00Z	NA	111	NA	1907	4	21	"April 21 to May 5, 1907"	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Humboldt County	NORTH_AMERICA	NA	NA	NA	US	California	Humboldt County	NA	Trinidad	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
615430432	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:48967	48967	12	"McMurphy, Jas."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1903	3	NA	March 1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Mendocino County	NORTH_AMERICA	NA	NA	NA	US	California	Mendocino County	NA	Albion River	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
60038725	USU	UTC	NA	NA	UNKNOWN	NA	NA	NA	NA	173190	NA	RR Halse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1981-04-20T00:00Z	NA	NA	NA	1981	4	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon	Polk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
623660800	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	DAV:Herbarium:110038	110038	4369	B. Crampton	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1957-07-22T00:00Z	NA	NA	NA	1957	7	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Sonoma County	NA	"Sonoma County: Above Fisherman's Bay, 0.3 miles south of Stewart's Point. Along State Hwy. 1."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1265819766	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	DAV:Herbarium:143191	143191	21613	Eula Whitehouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1949-07-21T00:00Z	NA	NA	NA	1949	7	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Alameda County	NA	Marin County: 2 miles south of Iverness.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
1146304327	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	http://arctos.database.museum/guid/UAM:Herb:22680?seid=139288	22680	NA	Collector(s): Jay Ver Hoef		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=V107194; original identifier=667	NA	http://arctos.database.museum/guid/UAM:Herb:22680	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1982-08-11T00:00Z	NA	NA	223	1982	8	11	82-08-11	Sphagnum muskeg; common at streamsides	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Bradfield Canal Quad"	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	"Alexander Archipelago, Frosty Bay, 13 km S of mouth of Bradfield Canal"	"Alexander Archipelago, Frosty Bay, 13 km S of mouth of Bradfield Canal"	NA	NA	NA	NA	Alan R. Batten	NA	56.06	-131.96	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	Alnus rubra Bong.
1146352095	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	http://arctos.database.museum/guid/UAM:Herb:51091?seid=1596103	51091	NA	Collector(s): Mary C. Stensvold		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=V138492; original identifier=6973	NA	http://arctos.database.museum/guid/UAM:Herb:51091	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by Mary C. Stensvold on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1997-06-25T00:00Z	NA	NA	176	1997	6	25	97-06-25	"upper beach meadow, mosaic of plant associations, with Myrica gale, Salix sitchensis, Poa spp. and Carex spp."	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Juneau Quad, Tongass National Forest, Alexander Archipelago"	NORTH_AMERICA	NA	Alexander Archipelago	NA	US	Alaska	NA	NA	"Coast Mts., Grizzly Bar, Norris Glacier outlet, Taku Inlet, SE side of bar about 2.5 km SW of Taku Pt."	"Coast Mts., Grizzly Bar, Norris Glacier outlet, Taku Inlet, SE side of bar about 2.5 km SW of Taku Pt."	NA	NA	NA	NA	Alan R. Batten	NA	58.38	-134.05	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	Mary C. Stensvold	Alnus rubra Bong.
1146344155	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	http://arctos.database.museum/guid/UAM:Herb:43526?seid=1810618	43526	NA	Collector(s): Jacob Peter Anderson		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=18074; original identifier=5281	NA	http://arctos.database.museum/guid/UAM:Herb:43526	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1939-04-20T00:00Z	NA	NA	110	1939	4	20	39-04-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Juneau Quad, Tongass National Forest, Alexander Archipelago"	NORTH_AMERICA	NA	Alexander Archipelago	NA	US	Alaska	NA	NA	"Coast Mts., Juneau"	"Coast Mts., Juneau"	NA	NA	NA	NA	Alan R. Batten	NA	58.3	-134.4	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	Alnus rubra Bong.
1146344186	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	NA	number of labels=1	http://arctos.database.museum/guid/UAM:Herb:43528?seid=1079530	43528	NA	Collector(s): S. G. Taylor		NA	NA	NA	NA	NA	NA	NA	NA	whole organism	NA	NA	NA	NA	ALAAC=39415; original identifier=3	NA	http://arctos.database.museum/guid/UAM:Herb:43528	NA	NA	NA	NA	<i>Alnus rubra</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	1968-05-17T00:00Z	NA	NA	138	1968	5	17	68-05-17	beaches to timberline	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Juneau Quad, Tongass National Forest, Alexander Archipelago"	NORTH_AMERICA	NA	Alexander Archipelago	NA	US	Alaska	NA	NA	"Coast Mts., Mendenhall Gl. (incl. visitor center), flats"	"Coast Mts., Mendenhall Gl. (incl. visitor center), flats"	NA	NA	NA	NA	Alan R. Batten	NA	58.41	-134.66	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	unknown	Alnus rubra Bong.
439323529	MNHN	P	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00543632	P00543632	NA	"Monnet, P."	NA	NA	NA	NA	NA	fr	NA	NA	NA	hb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681	1913-05-25T00:00Z	NA	NA	NA	1913	5	25	NA	NA	NA	NA	NA	NA	NA	Commun le long des ruisseaux dans les plaines cÌ«tiÌ¬res	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"Californie, Fort Bragg"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Alnus rubra Bong.
