gbifID	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled
1097106866	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	132c1d6d-6172-4393-92f7-3d50180b3e17	468400	91.0 [1993]	M. E. Barkworth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1993-07-18T00:00Z	NA	NA	NA	1993	7	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Utah	Rich Co.	NA	Cache National Forest; along Limber Pine Trail; east of Cache-Rich County Line at crest of US 89 through Logan Canyon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	2377.4	0	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:27Z	2015-11-17T16:27Z
1097301126	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	35f4fb71-9859-4cd2-a703-2f576ebf6c1e	29370	s.n.	A. I. Mulford	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1892-07-27T00:00Z	NA	NA	NA	1892	7	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Idaho	NA	NA	Boise Basin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:29Z	2015-11-17T16:29Z
1097451211	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	50be3a10-436c-4180-95db-018ef822e6ba	29381	8715	J. H. Christ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1937-08-08T00:00Z	NA	NA	NA	1937	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Idaho	Adams Co.	NA	"Black Lake, Weiser National Forest"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:30Z	2015-11-17T16:30Z
1097531332	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	5f0dca91-1bac-4a45-a927-e37c5a5007fb	29363	202	D. T. MacDougal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1900-07-27T00:00Z	NA	NA	NA	1900	7	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Idaho	NA	NA	Between Lake and East Fork	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:31Z	2015-11-17T16:31Z
466325466	NA	NA	NA	NA	NA	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V229261	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1980-08-06T00:00Z	NA	NA	NA	1980	8	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	NA	NA	"Pierce County, White River District, Snoqualmie National Forest, on top of ridge northeast of Corral Pass Campground on 4-wheel drive road to Echo Lake"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:19Z
466325477	NA	NA	NA	NA	NA	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V229073	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1980-08-06T00:00Z	NA	NA	NA	1980	8	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	NA	NA	"Pierce County, White River District, Snoqualmie National Forest, on top of ridge northeast of Corral Pass Campground on 4-wheel drive road to Echo Lake"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"W.H. Parker, Jack Maze"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:19Z
441678723	NA	NA	NA	NA	NA	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	37873	NA	J. William Thompson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1931-07-19T00:00Z	NA	NA	NA	1931	7	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	Clallam	NA	"Dwarfed on exposed slopes of Mount Angeles, Olympic Mountains."	NA	NA	NA	NA	NA	NA	NA	47.99536	-123.46725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	8310f570-f762-11e1-a439-00145eb45e9a	US	2016-04-17T16:22Z	1677	0	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	2014-10-07T14:39Z	2014-10-07T14:39Z
441678804	NA	NA	NA	NA	NA	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	38241	NA	J. W. Blankenship	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1904-09-18T00:00Z	NA	NA	NA	1904	9	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Montana	NA	NA	White Pine.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	8310f570-f762-11e1-a439-00145eb45e9a	US	2016-04-17T16:22Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	2014-10-07T14:39Z	2014-10-07T14:39Z
51738281	NA	NA	NA	NA	NA	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	ORE2777	NA	Georgia Mason	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1963-09-30T00:00Z	NA	NA	NA	1963	9	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Wallowa	NA	on the Mirror Lake Trail.	NA	NA	NA	NA	NA	NA	NA	45.2311	-117.3402	804.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Liston, A."	1999-01-07T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa var. lasiocarpa	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	lasiocarpa	VARIETY	NA	NA	NA	NA	NA	NA	84aa5ee4-f762-11e1-a439-00145eb45e9a	US	2016-04-17T15:20Z	2133.6	0	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685363	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	2014-05-29T11:28Z	2015-07-16T12:24Z
51738876	NA	NA	NA	NA	NA	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	OSC61384	NA	W.E. Lawrence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1916-08-03T00:00Z	NA	NA	NA	1916	8	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	[Umatilla]	NA	Toll Gate Ranger Sation.	NA	NA	NA	NA	NA	NA	NA	45.7811	-118.09	804.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Liston, A."	1999-01-07T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa var. lasiocarpa	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	lasiocarpa	VARIETY	NA	NA	NA	NA	NA	NA	84aa5ee4-f762-11e1-a439-00145eb45e9a	US	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685363	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	2014-05-29T11:28Z	2015-07-16T12:24Z
51738997	NA	NA	NA	NA	NA	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	OSC87876	NA	Albert N. Steward	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1954-05-22T00:00Z	NA	NA	NA	1954	5	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Linn	NA	along Hwy. 20 about 1 mi. W. of jct. Rte. 222.	NA	NA	NA	NA	NA	NA	NA	44.4397	-121.9581	804.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Liston, A."	1999-01-07T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa var. lasiocarpa	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	lasiocarpa	VARIETY	NA	NA	NA	NA	NA	NA	84aa5ee4-f762-11e1-a439-00145eb45e9a	US	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685363	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	2014-05-29T11:28Z	2015-07-16T12:24Z
60031703	NA	NA	NA	NA	NA	USU	UTC	NA	NA	UNKNOWN	NA	NA	NA	NA	149458	NA	NH Holmgren; PK Holmgren	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1972-08-06T00:00Z	NA	NA	NA	1972	8	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Nevada	Elko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	85ac3c18-f762-11e1-a439-00145eb45e9a	US	2016-04-17T15:20Z	2621	0	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	NA	2013-09-07T09:09Z
174808385	NA	NA	NA	NA	NA	Herbarium	ARIZ	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	dbsn159611	NA	A.A. Nichol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1933	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Arizona	Navajo County	NA	"Navajo Mountains. Spruce, fir, aspen; shallow, sandy."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies arizonica Merriam	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	arizonica	NA	SPECIES	NA	NA	NA	NA	NA	NA	95b97882-f762-11e1-a439-00145eb45e9a	US	2016-04-16T01:13Z	2896	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685375	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DIGIR	NA	2013-09-07T09:14Z
176865792	PhysicalObject	NA	http://grbio.org/cool/iakn-125z	NA	NA	KU	KANU	R. L. McGregor Herbarium Vascular Plants Collection	NA	PRESERVED_SPECIMEN	NA	NA	NA	044c1858-ba8b-11e3-8cfe-90b11c41863e	327369	NA	Philip V Wells	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s.n.	1963-07-04T00:00Z	NA	NA	NA	1963	7	4	NA	NA	NA	NA	NA	NA	NA	Subordinate to Picea.	NA	NA	"USA, Colorado, Mineral"	NORTH_AMERICA	NA	NA	NA	US	Colorado	Mineral	NA	Wolf Creek Pass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Philip V Wells	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa var. arizonica (Merriam) Lemmon	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	arizonica	VARIETY	NA	NA	NA	NA	NA	NA	95c938a8-f762-11e1-a439-00145eb45e9a	US	2016-04-17T16:08Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685374	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-04T04:56Z	2016-03-28T17:51Z
1098164556	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	d037a058-5a85-4da1-9ae0-df2682ef7e14	29442	5615	A. Nelson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1899-07-01T00:00Z	NA	NA	NA	1899	7	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Wyoming	NA	NA	Yellowstone National Park. Glen Creek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T17:30Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2015-11-17T16:38Z	2015-11-17T16:38Z
1041361086	PhysicalObject	NA	urn:lsid:biocol.org:col:15415	urn:uuid:ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7	NA	KHD	vascular plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:uuid:20bb1351-37c5-47b8-bdd0-b8c72ab18e70	KHD00005457	3995	Loraine Yeatts	NA	NA	NA	NA	NA	NA	NA	32987	; Occasional along trail.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1997-08-08T00:00Z	NA	220	NA	1997	8	8	NA	"Sparsely vegetated, fairly dense Pinus conntorta ssp. latifolia, Pinus flexilis, Picea engelmannii forest; trees of mixed age, some quite mature."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Colorado	Park County	NA	"Mosquito Range, San Isabel National Forest, Rough & Tumbling Creek along NFS tr. 617; 10400 ft.; Leadville limestone / Belden dolomite substrate."	NA	NA	NA	NA	NA	NA	NA	39.01698	-107.31011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Certainty code: 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	NA	NA	NA	NA	4e22dd77-6ba1-4256-a692-64fecdf38ea7	US	2016-04-17T16:22Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2014-11-20T01:32Z	2015-02-17T19:07Z
888108720	PhysicalObject	NA	NA	NA	NA	US	Botany	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	http://n2t.net/ark:/65665/3d812eb00-b73e-4e4c-8b45-8eb0962a8416	USw18465.2777322	935	Collector unknown		NA	NA	NA	NA	Genbank:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-- --- ----	NA	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, New Mexico"	NORTH_AMERICA	NA	NA	NA	US	New Mexico	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa var. arizonica (Merriam) Lemmon	NA	NA	NA	NA	NA	NA	"Plantae, Coniferales, Pinaceae"	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	arizonica	VARIETY	NA	NA	NA	NA	NA	NA	5df38344-b821-49c2-8174-cf0f29f4df0d	US	2016-04-17T15:48Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685374	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-09T18:59Z	2016-04-27T22:28Z
918816581	PhysicalObject	NA	NA	urn:lsid:biocol.org:col:15106	http://dataset.canadensys.net/ubc-vascular-specimens	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	NA	NA	10975	V201361	s.n.	Vladimir J. Krajina	NA	NA	mounted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1953-06-24T00:00Z	NA	NA	NA	1953	6	24	1953 Jun 24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	NA	NA	"tioga pass, yosemite National Park"	NA	2743 m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies lasiocarpa (Hook.) Nutt.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	lasiocarpa	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	STILLIMAGE	FALSE	FALSE	2685313	6	7707728	194	640	3925	2684876	NA	2685313	Abies lasiocarpa	Abies	NA	DWC_ARCHIVE	2016-02-15T18:08Z	2016-02-15T18:08Z
