gbifID	institutionCode	collectionCode	basisOfRecord	recordNumber	recordedBy	individualCount	preparations	associatedTaxa	fieldNumber	eventDate	year	month	day	verbatimEventDate	habitat	fieldNotes	eventRemarks	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	scientificName
1209660205	University of Alberta Museums	ALTA-VP	PRESERVED_SPECIMEN	8103	"McCalla, William C."		dried and pressed	NA	NA	1944-04-30T00:00Z	1944	4	30	44-04-30	slope (s); rock (y)	NA	NA	NA	NA	CA	Nelson	NA	NA	Nelson	"Rocky slope/ steep rocky slope/ near bottom of rocky slope/ below Gyro Park, Nelson, B. C."	NA	NA	NA	NA	Canadian Geographical Names Data Base	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
923911368	iNaturalist	Observations	HUMAN_OBSERVATION	NA	Susan Elliott	NA	NA	NA	NA	2012-08-12T00:00Z	2012	8	12	12-08-12	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	"Saskatoon Island Provincial Park, Alberta"	NA	NA	NA	NA	NA	NA	55.20385	-119.07826	75	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1146297415	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	Collector(s): Jacob Peter Anderson		whole organism	NA	NA	NA	NA	NA	NA	22-Jun-48	NA	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	"Rancheria, Alaska Hwy 710"	NA	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041140004	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	Collector(s): Grant M. Lortie		whole organism	NA	NA	NA	NA	NA	NA	19-Jul-66	"Upper beach margin in sand and gravel, 2' above and 30' from shore. Assc. with Salix, Sheperdia, Alnus and Ribes. Abundant."	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	"W shore of Nares Lake, ca. 1.5 mi below Carcross in the narrows"	NA	NA	NA	NA	NA	unknown	NA	60.16667	-134.66667	1	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041212856	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	"Collector(s): Alf Erling Porsild, August Johann Julius Breitung"		whole organism	NA	NA	NA	NA	NA	NA	30-Jul-44	NA	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	"Alaska Highway: Mile 893, between Whitehorse and Johnson's Crossing."	NA	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466045318	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	Arle Kruckeberg	NA	NA	NA	NA	1981-06-20T00:00Z	1981	6	20	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"southwest of top pit, pinchi mine"	NA	NA	NA	NA	NA	NA	NA	54.63333	-124.43333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466346020	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	John Davidson	NA	NA	NA	NA	1911-06-22T00:00Z	1911	6	22	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Coast area, Caulfeilds"	NA	NA	NA	NA	NA	NA	NA	49.35	-123.25	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
575300713	E	E	PRESERVED_SPECIMEN	NA	"Rose, A."	NA	herbarium specimen of unspecified type	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	[British Columbia]	NA	NA	NA	NA	710 M	NA	NA	NA	NA	NA	49.03333	-118.58333	NA	NA	NA	degrees minutes seconds	NA	Amelanchier alnifolia var. cusickii (Fern.) C.L. Hitchc.
918963385	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	[John Davidson]	NA	mounted	NA	NA	1914-05-10T00:00Z	1914	5	10	1914 May 10	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	White Rock	NA	NA	NA	NA	NA	NA	NA	49.01639839	-121.2009411	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918963400	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	John Davidson	NA	mounted	NA	NA	1914-06-13T00:00Z	1914	6	13	1914 Jun 13	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Upper Botanie Valley [Botanie Lake]	NA	NA	NA	NA	NA	NA	NA	50.38306759	-120.4676225	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
768405168	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	W. Taylor	NA	NA	NA	NA	1914-05-17T00:00Z	1914	5	17	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	south slopes of Grouse Mountain	NA	NA	NA	NA	NA	NA	NA	49.38333	-123.06667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
668795268	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	153T-10	"Brown, Jean-Louis"	NA	mounted	NA	NA	1968-08-13T00:00Z	1968	8	13	13 ao��t 1968	"Sol: Pod. Orth. Drainage-d̩p̫t: 2S, Association: Ers �� (Dirca)"	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	Comt̩ de T̩miscamingue	NA	244 m	NA	NA	NA	NA	NA	46.65	-79.01667	NA	NA	NA	degr̩es minutes secondes	unknown	Amelanchier alnifolia (Nutt.) Nutt.
668795289	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	64-760	"Cinq-Mars, Lionel; Brittain, W. H."	NA	mounted	NA	NA	1964-07-06T00:00Z	1964	7	6	06 juillet 1964	Sur les Gr̬s de Postdam du NE	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ Jacques-Cartier, Ile Perrot"	NA	NA	NA	NA	NA	NA	NA	45.36667	-73.95	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813275364	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Scott, W."	NA	NA	NA	NA	1892-05-24T00:00Z	1892	5	24	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	"Ottawa, Billings Bridge"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813319517	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"McKay, S.M."	NA	NA	NA	NA	1971-05-23T00:00Z	1971	5	23	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	"Carden Tp., Kirkfiled Lift Lock"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996404	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	"3306 J. Nagy, M. Gadd"	NA	NA	populus + abies	NA	1970-06-03T00:00Z	1970	6	3	NA	"rock ridge with long, shallow hollows"	NA	NA	NA	NA	CA	Alberta	NA	NA	Bosporus	NA	4000 feet	NA	NA	NA	NA	NA	49.05	-113.88333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996428	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	92 M. Gadd	NA	NA	NA	NA	1969-05-23T00:00Z	1969	5	23	NA	NA	NA	shrub 1-3 ft.	NA	NA	CA	Alberta	NA	NA	"Westcastle, Windsor Ridge"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041210955	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	"Collector(s): James A. Calder, John Montagu Gillett"		whole organism	NA	NA	NA	NA	NA	NA	09-Jun-60	Common 2'-6' shrub in open Lodgepole Pine woods at base of limestone slope; flowers white	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	Mile 3 from Alaska Highway on Atlin Road	NA	NA	NA	NA	NA	unknown	NA	60.3	-133.95	1	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1022634721	BOUM	Herbier BOREAL CONFLUENCE (BOUM)	PRESERVED_SPECIMEN	NA	Boreal Confluence		NA	NA	BC260604	NA	NA	NA	NA	NA	NA	NA	B89 pr̩l̬vement proche de ranch road 65	NA	NA	CA	NA	NA	NA	Alberta : Province	NA	NA	NA	NA	NA	NA	NA	53.845	-110.868	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466346015	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	John Davidson	NA	NA	NA	NA	1912-07-14T00:00Z	1912	7	14	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Coast area, Caulfeilds"	NA	NA	NA	NA	NA	NA	NA	49.35	-123.25	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685827	UWBM	Plants	PRESERVED_SPECIMEN	NA	T. T. McCabe	NA	NA	NA	NA	1934-05-05T00:00Z	1934	5	5	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Summit of Mount Begbie, near Clinton."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466024338	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	Gerald B. Straley	NA	NA	NA	NA	1985-04-29T00:00Z	1985	4	29	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver, University of British Columbia Botanical Garden, British Columbia Native Garden"	NA	NA	NA	NA	NA	NA	NA	49.25	-123.23333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
230669300	GBR004	GBR	PRESERVED_SPECIMEN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
40093148	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
78348828	CMN	CAN	PRESERVED_SPECIMEN	NA	"Smith, Harlan I."	NA	NA	NA	NA	1920-06-28T00:00Z	1920	6	28	NA	NA	NA	NA	NA	NA	CA	British Columbia	Range 3 Coast Land Distr.	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.383	-126.75	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918826937	University of British Columbia	UBC	PRESERVED_SPECIMEN	?16	R. Oseko	NA	mounted	NA	NA	1957-05-16T00:00Z	1957	5	16	1957 May 16	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"East Kootenay Regional District, Kimberley"	NA	NA	NA	NA	NA	NA	NA	49.68333	-115.98333	NA	NA	NA	NA	unknown	Amelanchier alnifolia (Nutt.) Nutt.
918963395	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	W. Taylor	NA	mounted	NA	NA	1914-05-17T00:00Z	1914	5	17	1914 May 17	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Hope	NA	NA	NA	NA	NA	NA	NA	49.3830647	-120.5676022	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918963444	University of British Columbia	UBC	PRESERVED_SPECIMEN	683	Marc Bell; John Davidson	NA	mounted	NA	NA	1957-07-30T00:00Z	1957	7	30	1957 Jul 30	Gravelly grassed valley bottom	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Flathead, Proctor Lake [Procter Lake]"	NA	4800 ft	NA	NA	NA	NA	NA	49.06667	-113.53333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918964903	University of British Columbia	UBC	PRESERVED_SPECIMEN	1	J.R. Smith	NA	mounted	NA	NA	2003-05-12T00:00Z	2003	5	12	2003 May 12	"southeast facing, well drained, sandy, 45 degree slope, open parkland forest, associated species: Pseudotsuga menziesii, Amelanchier alnifolia, Agropyron spicatum"	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Penticton, end of Yellow Lake along Highway 3"	NA	NA	NA	NA	NA	NA	NA	49.33333	-118.25	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918966271	University of British Columbia	UBC	PRESERVED_SPECIMEN	1067	E.R. Manton; K. McGrath	NA	mounted	NA	NA	2011-08-15T00:00Z	2011	8	15	2011 Aug 15	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Kootenay Boundary Regional District, Conkle Lake Forest Service Road"	NA	1001 m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WGS84	Amelanchier alnifolia (Nutt.) Nutt.
894996386	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	"3411 J. Nagy, K. Yamashita"	NA	NA	NA	NA	1970-06-08T00:00Z	1970	6	8	NA	dry open prairie	NA	NA	NA	NA	CA	Alberta	NA	NA	south east base of Bellevue Hill	NA	4600 feet	NA	NA	NA	NA	NA	49.11667	-113.9	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
668795282	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	B8	"Rolland-Germain, fr̬re"	NA	mounted	NA	NA	1924-05-31T00:00Z	1924	5	31	31 mai 1924	NA	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Environs d'Ottawa, Desch̻nes"	NA	NA	NA	NA	NA	NA	NA	45.38306	-75.80639	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813253459	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Garton, C.E.; et al."	NA	NA	NA	NA	1971-06-26T00:00Z	1971	6	26	NA	NA	NA	NA	NA	NA	CA	Ontario	Algoma Dist.	NA	"Michipicoten High Falls, road at falls, 7 miles E of Hwy 17, T.29, R.22."	NA	NA	NA	NA	NA	NA	NA	47.9	-84.71667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813255199	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Gutches, G.A."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	Prince Albert (*Sask)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813307431	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Kirk, M."	NA	NA	NA	NA	1939-06-10T00:00Z	1939	6	10	NA	NA	NA	NA	NA	NA	CA	Ontario	Cochrane Dist.	NA	Fraserdale	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813319409	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Hoy, D.; Creighton, P."	NA	NA	NA	NA	1977-05-19T00:00Z	1977	5	19	NA	NA	NA	NA	NA	NA	CA	Ontario	Northumberland Co.	NA	"Haldimand Tp., Northumberland Co Forest, 0.5 mi N of Hwy 45 on road through forest; 70"	NA	NA	NA	NA	NA	NA	NA	44.1	-78.1	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813322051	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Talent, N."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Ontario	NA	NA	250 Withrow Avenue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1258908461	MO	MO	PRESERVED_SPECIMEN	Harrison 2.1	Anthony S. Harrison	NA	NA	NA	NA	1967-07-11T00:00Z	1967	7	11	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Seashore, n exposure, quite dry douglas fir forest behind beach. N end of west Saanich road,"	NA	NA	NA	NA	NA	NA	NA	48.7	-123.45833	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1092892547	iNaturalist	Observations	HUMAN_OBSERVATION	NA	kaseylee	NA	NA	NA	NA	2015-05-23T01:59Z	2015	5	23	Fri May 22 2015 16:59:30 GMT-0700 (PDT)	NA	NA	NA	NA	NA	CA	NA	NA	NA	NA	"690���698 Fort Rodd Hill Rd, Colwood, BC, CA"	NA	NA	NA	NA	NA	NA	48.43115	-123.45261	10	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041139893	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	"Collector(s): Hugh Miller Raup, D. S. Correll"		whole organism	NA	NA	NA	NA	NA	NA	"Aug. 4, 1943"	Talus at base of lava cliff.	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	Vicinity of the upper crossing of Liard R.	NA	NA	NA	NA	NA	unknown	NA	60.05	-128.86667	1	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041139906	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	"Collector(s): Hugh Miller Raup, D. S. Correll"		whole organism	NA	NA	NA	NA	NA	NA	"Aug. 13, 1943"	"Rocky slope just below timberline, on mt. N of road"	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	Valley slopes and mountain summits about 7 miles east of Little Atline Lake	NA	NA	NA	NA	NA	unknown	NA	60.36667	-133.85	1	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466052933	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	Gail Franko	NA	NA	NA	NA	1979-07-27T00:00Z	1979	7	27	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Bulkley-Nechako Regional District, Maclure Lake (Tyhee Lake) near Telkwa"	NA	NA	NA	NA	NA	NA	NA	54.71667	-127.01667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466346022	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	John Davidson	NA	NA	NA	NA	1915-05-13T00:00Z	1915	5	13	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Thompson River basin, A-che-checken Valley [a.k.a. A-che-chicken, Aschuckarelin, Aschuckarachin] [Chuchhriaschin 5 IR]"	NA	NA	NA	NA	NA	NA	NA	50.46667	-121.33333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1248743360	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	6923	"Dumais, Madeleine; Kempnisky, R."	NA	mounted	NA	NA	1974-06-18T00:00Z	1974	6	18	18 juin 1974	Prairie slope.	NA	NA	NA	NA	CA	Alberta	NA	NA	"Red Deer River,  North bank of river. South facing slope."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	degr̩es minutes secondes	unknown	Amelanchier alnifolia (Nutt.) Nutt.
668795273	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	73-150	"Cayouette, Jacques; Ouattara, B."	NA	mounted	NA	NA	1973-06-13T00:00Z	1973	6	13	13 juin 1973	"Dans les schistes au pied d'une falaise, en bordure de la route 6."	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ Gasp̩-Ouest, Mont Louis"	NA	NA	NA	NA	NA	NA	NA	49.22306	-65.73222	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
668795276	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	16	"Cinq-Mars, Lionel; Louis-Marie, p̬re"	NA	mounted	NA	NA	1955-07-06T00:00Z	1955	7	6	06 juillet 1955	Pin̬de sablonneuse pr̬s du lac.	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ Deux-montagnes, la Trappe."	NA	NA	NA	NA	NA	NA	NA	45.49472	-74.025	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996445	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	unknown	NA	NA	NA	NA	1966-05-28T00:00Z	1966	5	28	NA	on hillside	NA	NA	NA	NA	CA	Alberta	NA	NA	22 mi. N. of S. end of Kananaskis Road	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918814918	University of British Columbia	UBC	PRESERVED_SPECIMEN	6217	Roy L. Taylor	NA	mounted	NA	NA	1973-05-07T00:00Z	1973	5	7	1973 May 07	common on open south facing well-drained slopes in Pinus ponderosa-balsamorhiza sagitata-artemisia frigida community.	NA	NA	NA	NA	CA	British Columbia	NA	NA	"3 miles north of Westside Road, on west side of Okanagan Lake, northwest of Kelowna"	NA	366-579 m	NA	NA	NA	NA	NA	49.93333	-119.51667	NA	NA	NA	NA	unknown	Amelanchier alnifolia (Nutt.) Nutt.
918963438	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	John Davidson	NA	mounted	NA	NA	1915-05-10T00:00Z	1915	5	10	1915 May 10	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Thompson River basin, Three Sisters Valley"	NA	NA	NA	NA	NA	NA	NA	50.64973762	-120.5509612	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
918967382	University of British Columbia	UBC	PRESERVED_SPECIMEN	s.n.	F. Perry	NA	mounted	NA	NA	1914-05-03T00:00Z	1914	5	3	1914 May 03	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Caulfields	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
78349025	CMN	CAN	PRESERVED_SPECIMEN	NA	"Dawson, George M."	NA	NA	NA	NA	1887-09-19T00:00Z	1887	9	19	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	E. summit of Chil-kat Pass.	NA	NA	NA	NA	NA	NA	NA	59.683	-136.55	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
856895689	University of British Columbia	UBCBG	LIVING_SPECIMEN	TAW.09-01	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	Vancouver	UBC Botanical Garden	NA	50-70m	NA	NA	NA	NA	NA	49.25408	-123.25081	800	NA	NA	decimal degrees	WGS84	Amelanchier alnifolia (Nutt.) Nutt.
813298417	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Whiting, R.E.; Clayson, J."	NA	NA	NA	NA	1970-06-21T00:00Z	1970	6	21	NA	NA	NA	NA	NA	NA	CA	Ontario	Muskoka D. M.	NA	"Morrison Tp., GRE Lot 2, 0.375 mi NE of Severn Bridge"	NA	NA	NA	NA	NA	NA	NA	44.78333	-79.33333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
813315629	Royal Ontario Museum (ROM)	TRT	PRESERVED_SPECIMEN	NA	"Baldwin, W.K.W."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CA	Ontario	Kenora Dist.	NA	"Abram Lake, vicinity of Ontario Department of Lands and Forests air base"	NA	NA	NA	NA	NA	NA	NA	50.06667	-91.91667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
668795288	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	B77-355	"Bernard, Jean-Paul; Roy, Claude"	NA	mounted	NA	NA	1977-07-12T00:00Z	1977	7	12	12 juillet 1977	"En bordure du chemin, pr̬s d'un taillis."	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ Louis-H̩bert, Ste-Foy. Base de Plein-Air, en bordure du chemin."	NA	NA	NA	NA	NA	NA	NA	46.7875	-71.3325	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
668795303	Universit̩ Laval	QFA	PRESERVED_SPECIMEN	B-3	"Cinq-Mars, Lionel"	NA	mounted	NA	NA	1961-05-19T00:00Z	1961	5	19	19 mai 1961	Morgan Arboretum	NA	NA	NA	NA	CA	Qu̩bec	NA	NA	"Comt̩ Jacques-Cartier, Ste-Anne-de-Bellevue."	NA	NA	NA	NA	NA	NA	NA	45.4325	-73.94472	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466066971	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	Sylvia Albright	NA	NA	NA	NA	1980-08-03T00:00Z	1980	8	3	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	tahltan	NA	NA	NA	NA	NA	NA	NA	58.01667	-130.95	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
466346010	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	John Davidson	NA	NA	NA	NA	1911-06-22T00:00Z	1911	6	22	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Vancouver, Caulfeilds"	NA	NA	NA	NA	NA	NA	NA	49.35	-123.25	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
768405141	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	Eli Wilson	NA	NA	NA	NA	1904-04-25T00:00Z	1904	4	25	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Swanson�۪s Mountain	NA	NA	NA	NA	NA	NA	NA	50.43333	-119.28333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
768405150	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	G.V. Copley	NA	NA	NA	NA	1914-06-03T00:00Z	1914	6	3	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	"Fort Grahame, Finlay River"	NA	NA	NA	NA	NA	NA	NA	56.63333	-125.41667	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
768405152	University of British Columbia	UBC	PRESERVED_SPECIMEN	NA	R. Glendenning	NA	NA	NA	NA	1915-05-04T00:00Z	1915	5	4	NA	NA	NA	NA	NA	NA	CA	British Columbia	NA	NA	Duncan	NA	NA	NA	NA	NA	NA	NA	48.76667	-123.7	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
78349023	CMN	CAN	PRESERVED_SPECIMEN	NA	"Dawson, George M."	NA	NA	NA	NA	1887-05-27T00:00Z	1887	5	27	NA	NA	NA	NA	NA	NA	CA	British Columbia	Cassiar Land Distr.	NA	Telegraph Creek	NA	NA	NA	NA	NA	NA	NA	57.9	-131.167	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041210802	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	Collector(s): Jacob Peter Anderson		whole organism	NA	NA	NA	NA	NA	NA	22-Jun-48	NA	NA	NA	NA	NA	CA	Yukon Territory	NA	NA	"Rancheria, Alaska Hwy 710"	NA	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
894996377	University of Lethbridge	LEA	PRESERVED_SPECIMEN	NA	2861 J. Nagy	NA	NA	NA	NA	1969-08-08T00:00Z	1969	8	8	NA	"south slope, grassy shale"	NA	"shrub, 3 ft."	NA	NA	CA	Alberta	NA	NA	Bellevue Hill	NA	4800 feet	NA	NA	NA	NA	NA	49.1	-113.98333	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
