gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091114212	CHR	CHR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	14995E0D-6197-4AFC-A935-2A4426872D96	CHR 418005 A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sykes WR	1985-01-21T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	df582950-3b58-11dc-8c19-b8a03c50a862	NZ	2016-05-26T01:03Z	NA	NA	NA	NA	NA	NA	REFERENCES_URI_INVALID	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-26T01:03Z	2016-06-02T01:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091124278	CHR	CHR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	1F8A438A-E5DC-4F60-B831-251FCB7E65DA	CHR 216438 B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.R. Sykes	1971-03-16T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	df582950-3b58-11dc-8c19-b8a03c50a862	NZ	2016-05-26T01:04Z	NA	NA	NA	NA	NA	NA	REFERENCES_URI_INVALID	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-26T01:03Z	2016-06-02T01:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091127100	CHR	CHR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	22A23F63-44FD-4F90-8445-8079D7BD8435	CHR 156202 B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.R. Sykes 642/65	1965-03-28T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	df582950-3b58-11dc-8c19-b8a03c50a862	NZ	2016-05-26T01:04Z	NA	NA	NA	NA	NA	NA	REFERENCES_URI_INVALID	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-26T01:03Z	2016-06-02T01:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091144544	CHR	CHR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	356D7724-D810-4E91-A708-65FA7FAB8EED	CHR 501023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sykes W.R.	1994-06-02T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	df582950-3b58-11dc-8c19-b8a03c50a862	NZ	2016-05-26T01:04Z	NA	NA	NA	NA	NA	NA	REFERENCES_URI_INVALID	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-26T01:03Z	2016-06-02T01:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091151400	CHR	CHR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	3CEA299A-DDC0-45C0-B3C3-DFB4AF091A2E	CHR 156202 A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.R. Sykes 642/65	1965-03-28T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	df582950-3b58-11dc-8c19-b8a03c50a862	NZ	2016-05-26T01:04Z	NA	NA	NA	NA	NA	NA	REFERENCES_URI_INVALID	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-26T01:03Z	2016-06-02T01:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091157570	CHR	CHR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	438107A8-6C0F-40EE-9EE9-4E439B4CAD72	CHR 418005 B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sykes WR	1985-01-21T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	df582950-3b58-11dc-8c19-b8a03c50a862	NZ	2016-05-26T01:05Z	NA	NA	NA	NA	NA	NA	REFERENCES_URI_INVALID	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-26T01:03Z	2016-06-02T01:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091162907	CHR	CHR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	4959F5D4-8F96-41C0-8ED2-55BEBA0C8017	CHR 156202 C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.R. Sykes 642/65	1965-03-28T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	df582950-3b58-11dc-8c19-b8a03c50a862	NZ	2016-05-26T01:05Z	NA	NA	NA	NA	NA	NA	REFERENCES_URI_INVALID	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-26T01:03Z	2016-06-02T01:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091266089	CHR	CHR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	B94D93EC-71A0-41D2-AADD-DA060B6AD235	CHR 467929 B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.R. Sykes	1990-07-16T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	df582950-3b58-11dc-8c19-b8a03c50a862	NZ	2016-05-26T01:07Z	NA	NA	NA	NA	NA	NA	REFERENCES_URI_INVALID	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-26T01:04Z	2016-06-02T01:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091292969	CHR	CHR	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	D65628A3-3CFE-495B-8FF9-B3C9224CDF77	CHR 216438 A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	W.R. Sykes	1971-03-16T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	df582950-3b58-11dc-8c19-b8a03c50a862	NZ	2016-05-26T01:08Z	NA	NA	NA	NA	NA	NA	REFERENCES_URI_INVALID	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-26T01:05Z	2016-06-02T01:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1095887285	S	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	S:VascularPlants:S-A-3142	S-A-3142	NA	NA	NA	NA	NA	NA	NA	NA	NA	MANAGED	NA	in alcohol	NA	NA	NA	NA	NA	cult. - annual shoots	NA	NA	NA	NA	NA	Abies nobilis	NA	NA	NA	NA	NA	1920-01-01T00:00Z	NA	NA	NA	1920	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"[Sweden, SkÌ´ne] Alnarp"	"[Sweden, SkÌ´ne] Alnarp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	Plantae;Pinophyta;Pinales;Pinaceae;Abies	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	0943f690-fde5-11dd-83f4-b8a03c50a862	SE	2016-04-17T17:31Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-01-07T13:26Z	2016-01-07T13:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1144934767	US	Botany	NA	NA	MACHINE_OBSERVATION	NA	NA	NA	http://n2t.net/ark:/65665/3f313c4d1-1534-4e93-97bc-76c8c483d769	11118027	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Genbank:	NA	NA	"Not known to be published Coville, Frederick V. ""Abies nobilis"" appears in lower left of picture. Figure a-k. Abies procera (Pinaceae). U.S.A., Oregon; coning branch, pollen cone, scales, seed. - circa 1900."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	"Plantae, Coniferales, Pinaceae"	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	5df38344-b821-49c2-8174-cf0f29f4df0d	US	2016-04-28T07:33Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-04-27T22:41Z	2016-04-27T22:41Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1228047390	E	E	Royal Botanic Garden Edinburgh Herbarium	E	PRESERVED_SPECIMEN	NA	NA	NA	http://data.rbge.org.uk/herb/E00425962	E00425962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	herbarium specimen of unspecified type	NA	NA	NA	NA	BGBASE:454702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	degrees minutes seconds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	GB	2016-04-16T01:13Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-01-12T17:44Z	2016-06-06T13:39Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1230550275	RMCA-Metafro-Infosys	Xylarium	NA	NA	UNKNOWN	NA	NA	NA	NA	S00036	NA	Xylarium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	f1bc6e42-4f04-4fbc-9c0a-e3c63e717bd8	BE	2016-04-17T16:22Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DIGIR	2016-01-28T16:51Z	2016-01-28T16:51Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
