gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	identifiedBy	dateIdentified	scientificName	acceptedNameUsage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
51792911	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	ORE59804	NA	L.F. Henderson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1927-06-18T00:00Z	NA	NA	NA	1927	6	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Grant	NA	"Ranger Station Road high ridge of Blue Mts, beyond Izee."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	[none]	NA	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
51792916	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	ORE59812	NA	E. Stevenson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1940-05-30T00:00Z	NA	NA	NA	1940	5	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Union	NA	"Hot Lake Fault Scarp, 10 mi from La Grande."	NA	NA	NA	NA	NA	NA	NA	45.2447	-117.9567	402.34	NA	NA	NA	NA	"Schmidt, C."	1994-01-01T00:00Z	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
51793699	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	OSC63040	NA	W.E. Lawrence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1927-07-05T00:00Z	NA	NA	NA	1927	7	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Harney	NA	Wild Horse Creek Canyon on E side of Steens Mtn.	NA	NA	NA	NA	NA	NA	NA	42.6	-118.5925	19312.13	NA	NA	NA	NA	"Schmidt, C."	1994-01-01T00:00Z	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543240950	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:BOT:179125	179125	s.n.	"Larson, Enid"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1925-06-21T00:00Z	NA	172	NA	1925	6	21	21-Jun-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Mono County	NORTH_AMERICA	NA	NA	NA	US	California	Mono County	NA	Between Mammoth and Lake George	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543257146	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:158681	158681	873	"Wolf, Carl B."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1927-08-24T00:00Z	NA	236	NA	1927	8	24	8/24/27.	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Del Norte County	NORTH_AMERICA	NA	NA	NA	US	California	Del Norte County	NA	Hazelview Summit of the Siskiyou Mts. - on the Crescent City to Grant's Pass Road	NA	2370 ft	NA	NA	NA	NA	NA	41.9717	-123.7516	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. hookeri M. C. Johnst.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543260196	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:31962	31962	4792	"Abrams, L. R."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1911-07-27T00:00Z	NA	208	NA	1911	7	27	27-Jul-11	Lateral Moraine	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; El Dorado County	NORTH_AMERICA	NA	NA	NA	US	California	El Dorado County	NA	near Fallen Leaf Lake	NA	6800 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543281553	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:BOT:514531	514531	s.n.	"Merriam, C. Hart"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1925-08-22T00:00Z	NA	234	NA	1925	8	22	22-Aug-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Butte County	NORTH_AMERICA	NA	NA	NA	US	California	Butte County	NA	"Summit, between Butte Creek Meadows and Lake Almanor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543284138	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:31958	31958	s.n.	"Dudley, W. R."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1893-06-09T00:00Z	NA	160	NA	1893	6	9	"June 9, 1893"	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; El Dorado County	NORTH_AMERICA	NA	NA	NA	US	California	El Dorado County	NA	Mt. Tallac Trail	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543326702	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:226344	226344	7575	"Applegate, Elmer Ivan"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	217118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1932-07-09T00:00Z	NA	191	NA	1932	7	9	09-Jul-32	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Modoc County	NORTH_AMERICA	NA	NA	NA	US	California	Modoc County	NA	N slope of Bidwell Mountain.	NA	NA	NA	NA	NA	NA	NA	41.9597	-120.1597	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus Dougl.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543362458	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:123733	123733	8046	"Heller, A. A."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1905-06-16T00:00Z	NA	167	NA	1905	6	16	16-Jun-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Siskiyou County	NORTH_AMERICA	NA	NA	NA	US	California	Siskiyou County	NA	Near Sisson	NA	NA	NA	NA	NA	NA	NA	41.3315	-122.3362	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543367199	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:BOT:488366	488366	s.n.	"Klein, Fred"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52418	From an arborescent shrub about 25 ft. tall.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1969-09-08T00:00Z	NA	251	NA	1969	9	8	08-Sep-69	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Sonoma County	NORTH_AMERICA	NA	NA	NA	US	California	Sonoma County	NA	Seaview Road	NA	500 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543380590	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:CAS:DS:196261	196261	8709	"Kildale, Doris K."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1929-07-20T00:00Z	NA	201	NA	1929	7	20	20-Jul-29	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Siskiyou County	NORTH_AMERICA	NA	NA	NA	US	California	Siskiyou County	NA	"Raspberry Lake, near east spur Preston Peak"	NA	NA	NA	NA	NA	NA	NA	41.8499	-123.6207	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. velutinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
441720599	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	109311	NA	A. R. Kruckeberg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1950-07-04T00:00Z	NA	NA	NA	1950	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon	Deschutes	NA	Four miles below McKenzie Pass.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus Dougl.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
441720609	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	109354	NA	Ruby L. C. Sovereign	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1940-05-12T00:00Z	NA	NA	NA	1940	5	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	King	NA	"25 miles from Seattle, Puyallup Highway."	NA	NA	NA	NA	NA	NA	NA	47.60639	-122.33083	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. laevigatus Torr. & A. Gray	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
441720612	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	109358	NA	Emma A. Shumway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1896	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	King	NA	Seattle.	NA	NA	NA	NA	NA	NA	NA	47.60639	-122.33083	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus var. laevigatus Torr. & A. Gray	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
441720697	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	109780	NA	William H. Baker	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1957-06-21T00:00Z	NA	NA	NA	1957	6	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Idaho	Latah	NA	"Twin Saddle, Moscow Mountain, 5 miles northeast of Moscow."	NA	NA	NA	NA	NA	NA	NA	46.78366	-116.92449	NA	NA	NA	NA	NA	NA	NA	Ceanothus velutinus Dougl.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
